Order_Form_ID	Customer_Name	Article_Number	Article_Name	Invoice_Date	PickAndPay	Revenue	Calendar_week	Amount
f8ae58b8e132fbce528e4c11c9569403	B	126292402	BRUSH ROLL SEGMENT 300X203X216MM	2016-01-29	0	63752.72	4	12.0
f8ae58b8e132fbce528e4c11c9569403	B	110680400	PACKING CHARGES (PAL-BOX I) 830X580X680	2016-01-29	0	1099.23	4	1.0
69a6e69fe82901f1e0a913960e681173	B	104581513	O-RING 10X2	2016-03-14	0	564.73	11	4.0
69a6e69fe82901f1e0a913960e681173	B	104581595	BRAKE LINING CORRUDUR® 64X5X10	2016-03-14	0	82115.12	11	168.0
69a6e69fe82901f1e0a913960e681173	B	101951401	RUBBER EDGE 5X75X35	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	102590601	SERVICE-SET G1/4 - 63X20	2016-03-14	0	586.44	11	1.0
69a6e69fe82901f1e0a913960e681173	B	103373903	FOIL 70 BR. 0,25 ST	2016-03-14	0	4373.02	11	33.0
69a6e69fe82901f1e0a913960e681173	B	103423950	RUBBER PLATE 200X3X2900	2016-03-14	0	1542.5	11	1.0
69a6e69fe82901f1e0a913960e681173	B	104230503	FOAM RUBBER 60X40X12	2016-03-14	0	530.1	11	4.0
69a6e69fe82901f1e0a913960e681173	B	104230550	FOAM RUBBER 60X12X2850	2016-03-14	0	625.46	11	2.0
69a6e69fe82901f1e0a913960e681173	B	118550500	O-RING 90,00X2,00	2016-03-14	0	376.76	11	6.0
69a6e69fe82901f1e0a913960e681173	B	601135	GLUE 1PC=1L	2016-03-14	0	955.78	11	1.0
69a6e69fe82901f1e0a913960e681173	B	100868100	RUBBER PROFILE 18.5X21.5, PACKING UNIT:	2016-03-14	0	1564.21	11	20.0
69a6e69fe82901f1e0a913960e681173	B	100868500	RUBBER PROFILE 26X31, PACKING UNIT: 5M	2016-03-14	0	1108.03	11	5.0
69a6e69fe82901f1e0a913960e681173	B	101702202	SEALING RING 131/111X10	2016-03-14	0	1020.91	11	1.0
69a6e69fe82901f1e0a913960e681173	B	102331301	2/2 WAY SOLENOID VALVE G1/2 - NW12	2016-03-14	0	2606.83	11	1.0
69a6e69fe82901f1e0a913960e681173	B	102385500	ROTARY STEAM JOINT	2016-03-14	0	27110.91	11	1.0
69a6e69fe82901f1e0a913960e681173	B	103560703	BELT 80X2450X3	2016-03-14	0	9254.16	11	6.0
69a6e69fe82901f1e0a913960e681173	B	103560708	BELT 80X3X1330	2016-03-14	0	7451.15	11	7.0
69a6e69fe82901f1e0a913960e681173	B	103560754	BELT 80X 1750X 3	2016-03-14	0	3258.4	11	2.0
69a6e69fe82901f1e0a913960e681173	B	104196402	FLAT BELT 50X2,4X1920	2016-03-14	0	1303.41	11	1.0
69a6e69fe82901f1e0a913960e681173	B	104212300	O-RING 240,00X5,00	2016-03-14	0	1084.12	11	10.0
69a6e69fe82901f1e0a913960e681173	B	105337510	PROFILED JOINT 20X25X637	2016-03-14	0	7711.94	11	5.0
69a6e69fe82901f1e0a913960e681173	B	105899902	TOOTHED BELT HTD 9X 5X1100	2016-03-14	0	432.27	11	1.0
69a6e69fe82901f1e0a913960e681173	B	106250400	PROFILE FOR METAL CLAMPING 1-3 MM	2016-03-14	0	1108.03	11	5.0
69a6e69fe82901f1e0a913960e681173	B	106566766	LOCKING PLATE FUER D=16	2016-03-14	0	795.02	11	12.0
69a6e69fe82901f1e0a913960e681173	B	106606921	CLEAN-OUT FINGER BL1.0X98X90LG	2016-03-14	0	10557.58	11	180.0
69a6e69fe82901f1e0a913960e681173	B	106885200	RADIAL SHAFT SEAL 143X184X15	2016-03-14	0	4257.88	11	4.0
69a6e69fe82901f1e0a913960e681173	B	107408700	FLAT SPRING 0,8X10X56	2016-03-14	0	438.87	11	4.0
69a6e69fe82901f1e0a913960e681173	B	107806800	O-RING 170,00X3,00	2016-03-14	0	125.59	11	2.0
69a6e69fe82901f1e0a913960e681173	B	107988610	TOOTHED BELT HTD 50X8MX2000 CXP	2016-03-14	0	3562.61	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108049306	SET OF SEALS 10X113X122	2016-03-14	0	1303.41	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108143300	COUPLING G 2"	2016-03-14	0	921.16	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108143301	COUPLING G 2 1/2"	2016-03-14	0	1672.76	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108143311	SEAL GR. 2 1/2"	2016-03-14	0	54.14	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108164000	COUPLING G 1 1/2"	2016-03-14	0	1564.21	11	2.0
69a6e69fe82901f1e0a913960e681173	B	108164010	SEAL G 1 1/2"	2016-03-14	0	125.59	11	2.0
69a6e69fe82901f1e0a913960e681173	B	108224010	SEAL 10X245X223,5	2016-03-14	0	8863.11	11	4.0
69a6e69fe82901f1e0a913960e681173	B	108224110	SEAL 10X173X100,5	2016-03-14	0	7038.38	11	4.0
69a6e69fe82901f1e0a913960e681173	B	108224310	SEAL 15X175X71  CUZN	2016-03-14	0	8863.11	11	4.0
69a6e69fe82901f1e0a913960e681173	B	109611300	PRESSURE SPRING 1,50X10,5X55,0	2016-03-14	0	565.01	11	9.0
69a6e69fe82901f1e0a913960e681173	B	109612522	SEALING LEDGE 5,5X65X2965	2016-03-14	0	4518.39	11	4.0
69a6e69fe82901f1e0a913960e681173	B	110658000	TOOTHED BELT 15X 5X 500	2016-03-14	0	442.99	11	2.0
69a6e69fe82901f1e0a913960e681173	B	111125198	GLUE DAM JOINT 3X128X197	2016-03-14	0	2563.41	11	2.0
69a6e69fe82901f1e0a913960e681173	B	111125199	GLUE DAM JOINT 3X128X197	2016-03-14	0	2563.41	11	2.0
69a6e69fe82901f1e0a913960e681173	B	111125303	GLUE DAM JOINT 3X260X220	2016-03-14	0	8863.11	11	4.0
69a6e69fe82901f1e0a913960e681173	B	113878200	FLAT PACKING 42X56X2	2016-03-14	0	502.07	11	8.0
69a6e69fe82901f1e0a913960e681173	B	114519400	SUPPORT RING SG38.8X45X1.4G	2016-03-14	0	1994.01	11	6.0
69a6e69fe82901f1e0a913960e681173	B	114779700	V-RING 90  X 9,0	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	114816800	SEALING LEDGE 5,5X15X160LG	2016-03-14	0	221.77	11	1.0
69a6e69fe82901f1e0a913960e681173	B	118550500	O-RING 90,00X2,00	2016-03-14	0	376.76	11	6.0
69a6e69fe82901f1e0a913960e681173	B	119683300	RADIAL SHAFT SEAL AS 90,0X110X 8	2016-03-14	0	1781.31	11	4.0
69a6e69fe82901f1e0a913960e681173	B	119826410	STEAM HOSE 1"X350MM	2016-03-14	0	1672.76	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119956100	STEAM HOSE 3/4" X 4850MM	2016-03-14	0	5126.82	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119957860	STEAM HOSE 1"X875MM -5/+10	2016-03-14	0	3323.8	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119958260	STEAM HOSE 1 1/4"X930MM	2016-03-14	0	3475.77	11	1.0
69a6e69fe82901f1e0a913960e681173	B	121010670	ROTARY STEAM JOINT JOHNSON 9500CNA-PTM-1	2016-03-14	0	65105.6	11	1.0
69a6e69fe82901f1e0a913960e681173	B	121072003	STEAM HOSE 1/2" X 4850MM	2016-03-14	0	5105.11	11	1.0
69a6e69fe82901f1e0a913960e681173	B	121684600	BAFFLE PLATE 135X172X1,5	2016-03-14	0	1338.32	11	4.0
69a6e69fe82901f1e0a913960e681173	B	124309599	FILTER ELEMENT NG100	2016-03-14	0	7125.22	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127654810	SEALING RING 50X136X2	2016-03-14	0	432.27	11	1.0
69a6e69fe82901f1e0a913960e681173	B	131672100	O-RING 29,30X3,60	2016-03-14	0	1338.32	11	4.0
69a6e69fe82901f1e0a913960e681173	B	131672110	O-RING 53,57X3,53	2016-03-14	0	445.19	11	1.0
69a6e69fe82901f1e0a913960e681173	B	131672120	O-RING 50,17X5,33	2016-03-14	0	1733.49	11	2.0
69a6e69fe82901f1e0a913960e681173	B	131672130	O-RING 37,69X3,53	2016-03-14	0	2007.2	11	6.0
69a6e69fe82901f1e0a913960e681173	B	137782	RADIAL SHAFT SEAL A  55,0X 70X 8	2016-03-14	0	62.93	11	1.0
69a6e69fe82901f1e0a913960e681173	B	139530	STEAM HOSE 1 1/4"X450 DN32	2016-03-14	0	1759.6	11	1.0
69a6e69fe82901f1e0a913960e681173	B	139531	STEAM HOSE 3/4" X450	2016-03-14	0	1151.45	11	1.0
69a6e69fe82901f1e0a913960e681173	B	148143400	HOOK BELT FASTENER G006-SS-600W	2016-03-14	0	5213.66	11	4.8
69a6e69fe82901f1e0a913960e681173	B	148334300	RADIAL SHAFT SEAL A 120,0X150X12	2016-03-14	0	955.78	11	2.0
69a6e69fe82901f1e0a913960e681173	B	150011	FLAT PACKING 3/4"/ 27X38X2	2016-03-14	0	212.7	11	7.0
69a6e69fe82901f1e0a913960e681173	B	150015	FLAT PACKING 41X55X2	2016-03-14	0	243.48	11	8.0
69a6e69fe82901f1e0a913960e681173	B	150212	O-RING 39,20X3,00	2016-03-14	0	167.36	11	11.0
69a6e69fe82901f1e0a913960e681173	B	150256	SEALING RING 33,0X39,0X2,0	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	150343	SEALING RING 38,0X46,0X2,0	2016-03-14	0	125.59	11	2.0
69a6e69fe82901f1e0a913960e681173	B	163270928	SCRAPER BLADE CORRUDUR® 2850X50X1,5	2016-03-14	0	2389.46	11	2.0
69a6e69fe82901f1e0a913960e681173	B	163467601	PROFILE FOR METAL CLAMPING 1-3 MM	2016-03-14	0	857.95	11	5.0
69a6e69fe82901f1e0a913960e681173	B	171115220	PRESSURE BELT I-QUALITY 2860X 2930	2016-03-14	0	408623.64	11	2.0
69a6e69fe82901f1e0a913960e681173	B	180002.51	SET OF SEALS	2016-03-14	0	4779.19	11	2.0
69a6e69fe82901f1e0a913960e681173	B	180280	CONNECTING WIRE FOR BELT T 1,5 /12 METER	2016-03-14	0	2867.62	11	1.0
69a6e69fe82901f1e0a913960e681173	B	181300	ROTARY STEAM JOINT R 1 1/4"	2016-03-14	0	23722.26	11	1.0
69a6e69fe82901f1e0a913960e681173	B	181300.02	SEAL D116X99X2	2016-03-14	0	808.21	11	3.0
69a6e69fe82901f1e0a913960e681173	B	181302	SEALING RING 89,1X59,7X19,5 MM	2016-03-14	0	3084.72	11	2.0
69a6e69fe82901f1e0a913960e681173	B	181817	PLATE SPRING 40,0X20,4X1,00	2016-03-14	0	187.69	11	12.0
69a6e69fe82901f1e0a913960e681173	B	199902	CARBON PAPER 195X20,2-FACH	2016-03-14	0	625.46	11	2.0
69a6e69fe82901f1e0a913960e681173	B	237993900	RADIAL SHAFT SEAL AS 60X75X8	2016-03-14	0	1954.98	11	2.0
69a6e69fe82901f1e0a913960e681173	B	508777	SEALING RING 50X99X2	2016-03-14	0	1003.6	11	3.0
69a6e69fe82901f1e0a913960e681173	B	600700	CONVEYOR BELT 80X 3	2016-03-14	0	8797.98	11	50.0
69a6e69fe82901f1e0a913960e681173	B	601236	O-RING 6,00X1,50	2016-03-14	0	121.74	11	4.0
69a6e69fe82901f1e0a913960e681173	B	123052320	NO-CRUSH-ROLLER 165X65X50	2016-03-14	0	14250.72	11	32.0
69a6e69fe82901f1e0a913960e681173	B	128377700	SPRING 60X3X18	2016-03-14	0	1003.6	11	3.0
69a6e69fe82901f1e0a913960e681173	B	118550500	O-RING 90,00X2,00	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	102441910	COUPLING 58X30X160	2016-03-14	0	9341.0	11	1.0
69a6e69fe82901f1e0a913960e681173	B	105131800	TOOTHED BELT 30X8X 880	2016-03-14	0	890.65	11	2.0
69a6e69fe82901f1e0a913960e681173	B	108057014	SCRAPER LEDGE 2942LG	2016-03-14	0	110790.24	11	2.0
69a6e69fe82901f1e0a913960e681173	B	108143300	COUPLING G 2"	2016-03-14	0	921.16	11	1.0
69a6e69fe82901f1e0a913960e681173	B	108143311	SEAL GR. 2 1/2"	2016-03-14	0	54.14	11	1.0
69a6e69fe82901f1e0a913960e681173	B	137653	RADIAL SHAFT SEAL A  70,0X 90X10	2016-03-14	0	438.87	11	4.0
69a6e69fe82901f1e0a913960e681173	B	137663	RADIAL SHAFT SEAL A  80,0X100X10	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	158530200	TOOTHED BELT HTD 15X5X425	2016-03-14	0	512.79	11	4.0
69a6e69fe82901f1e0a913960e681173	B	163600428	SCRAPER BLADE 2860X50X1,5	2016-03-14	0	3779.98	11	2.0
69a6e69fe82901f1e0a913960e681173	B	163600457	SCRAPER BLADE 2860X50X1,5	2016-03-14	0	4301.3	11	2.0
69a6e69fe82901f1e0a913960e681173	B	328100	SCRAPER 3X80X75X2	2016-03-14	0	2328.72	11	4.0
69a6e69fe82901f1e0a913960e681173	B	106136300	CONNECTING WIRE FOR BELT 1,4X4	2016-03-14	0	4431.55	11	2.0
69a6e69fe82901f1e0a913960e681173	B	114779700	V-RING 90  X 9,0	2016-03-14	0	62.93	11	1.0
69a6e69fe82901f1e0a913960e681173	B	118550500	O-RING 90,00X2,00	2016-03-14	0	62.93	11	1.0
69a6e69fe82901f1e0a913960e681173	B	122356100	FLAT PACKING 1"	2016-03-14	0	125.59	11	2.0
69a6e69fe82901f1e0a913960e681173	B	124239103	STEAM HOSE DN25X550	2016-03-14	0	3106.43	11	1.0
69a6e69fe82901f1e0a913960e681173	B	150011	FLAT PACKING 3/4"/ 27X38X2	2016-03-14	0	60.73	11	2.0
69a6e69fe82901f1e0a913960e681173	B	150015	FLAT PACKING 41X55X2	2016-03-14	0	60.73	11	2.0
69a6e69fe82901f1e0a913960e681173	B	150343	SEALING RING 38,0X46,0X2,0	2016-03-14	0	62.93	11	1.0
69a6e69fe82901f1e0a913960e681173	B	112827900	O-RING 93,00X4,00	2016-03-14	0	60.73	11	2.0
69a6e69fe82901f1e0a913960e681173	B	123052310	NO-CRUSH-ROLLER 165X65X50	2016-03-14	0	3562.61	11	8.0
69a6e69fe82901f1e0a913960e681173	B	137621300	METAL-RUBBER-BUFFER D15X15-M4X10	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	159262	BUSH 30X 34X 20	2016-03-14	0	212.7	11	2.0
69a6e69fe82901f1e0a913960e681173	B	185620	TOOTHED BELT HTD 30X8X640	2016-03-14	0	334.44	11	1.0
69a6e69fe82901f1e0a913960e681173	B	101641600	TOOTHED BELT HTD 18X 5X 700	2016-03-14	0	808.21	11	2.0
69a6e69fe82901f1e0a913960e681173	B	105303965	DISC CUT KNIFE 240X1,2/0,35MM,20°	2016-03-14	0	86459.84	11	20.0
69a6e69fe82901f1e0a913960e681173	B	105406991	GRINDING WHEEL 50X11X19MM	2016-03-14	0	34062.46	11	32.0
69a6e69fe82901f1e0a913960e681173	B	105407210	TOOTHED BELT 29,5X 8X 640	2016-03-14	0	34366.67	11	14.0
69a6e69fe82901f1e0a913960e681173	B	107254210	FELT 46X35X10MM	2016-03-14	0	2280.91	11	150.0
69a6e69fe82901f1e0a913960e681173	B	116247600	BELLOWS 40X17; GUMMI	2016-03-14	0	438.87	11	4.0
69a6e69fe82901f1e0a913960e681173	B	117712402	TOOTHED BELT GT 40X 8X 720	2016-03-14	0	1212.18	11	2.0
69a6e69fe82901f1e0a913960e681173	B	120117200	O-RING 9,25X1,78	2016-03-14	0	251.17	11	4.0
69a6e69fe82901f1e0a913960e681173	B	122745002	TOOTHED BELT 30X 5X 575	2016-03-14	0	2417.76	11	7.0
69a6e69fe82901f1e0a913960e681173	B	122745003	TOOTHED BELT HTD 25X 5X 375	2016-03-14	0	886.26	11	4.0
69a6e69fe82901f1e0a913960e681173	B	123584901	BOLT RD.8 148LG.	2016-03-14	0	3319.13	11	8.0
69a6e69fe82901f1e0a913960e681173	B	126054505	TOOTHED BELT GT 30X 8X2000	2016-03-14	0	964.58	11	1.0
69a6e69fe82901f1e0a913960e681173	B	126292402	BRUSH ROLL SEGMENT 300X203X216MM	2016-03-14	0	43229.78	11	10.0
69a6e69fe82901f1e0a913960e681173	B	131209700	TOOTHED BELT GT 50X 8X1760	2016-03-14	0	2346.04	11	2.0
69a6e69fe82901f1e0a913960e681173	B	137621300	METAL-RUBBER-BUFFER D15X15-M4X10	2016-03-14	0	753.25	11	12.0
69a6e69fe82901f1e0a913960e681173	B	148187700	TOOTHED BELT GT 85X 8X1600	2016-03-14	0	1933.27	11	1.0
69a6e69fe82901f1e0a913960e681173	B	150901500	NILOS RING 117,5X80X3	2016-03-14	0	1108.03	11	5.0
69a6e69fe82901f1e0a913960e681173	B	158530220	TOOTHED BELT HTD 15X 3X 645	2016-03-14	0	221.77	11	1.0
69a6e69fe82901f1e0a913960e681173	B	161790600	BELLOWS D35/D84X207,3	2016-03-14	0	4040.5	11	4.0
69a6e69fe82901f1e0a913960e681173	B	601236	O-RING 6,00X1,50	2016-03-14	0	60.73	11	2.0
69a6e69fe82901f1e0a913960e681173	B	123052310	NO-CRUSH-ROLLER 165X65X50	2016-03-14	0	12469.42	11	28.0
69a6e69fe82901f1e0a913960e681173	B	123596200	SPACER RING L49XID70XW4	2016-03-14	0	1695.02	11	27.0
69a6e69fe82901f1e0a913960e681173	B	185951	TOOTHED BELT HTD 30X 8X1120	2016-03-14	0	445.19	11	1.0
69a6e69fe82901f1e0a913960e681173	B	100272511	SPRING ELEMENT 38	2016-03-14	0	1303.41	11	2.0
69a6e69fe82901f1e0a913960e681173	B	105450501	TOOTHED BELT GT 30X 8X1440	2016-03-14	0	1651.05	11	2.0
69a6e69fe82901f1e0a913960e681173	B	112827900	O-RING 93,00X4,00	2016-03-14	0	121.74	11	4.0
69a6e69fe82901f1e0a913960e681173	B	117712401	TOOTHED BELT GT 30X8X720	2016-03-14	0	1694.47	11	4.0
69a6e69fe82901f1e0a913960e681173	B	123596200	SPACER RING L49XID70XW4	2016-03-14	0	9793.88	11	156.0
69a6e69fe82901f1e0a913960e681173	B	136481820	NO-CRUSH-ROLLER 180X65X50	2016-03-14	0	72626.27	11	168.0
69a6e69fe82901f1e0a913960e681173	B	137621300	METAL-RUBBER-BUFFER D15X15-M4X10	2016-03-14	0	502.07	11	8.0
69a6e69fe82901f1e0a913960e681173	B	240585801	SEAL 20X20X100	2016-03-14	0	2593.64	11	6.0
69a6e69fe82901f1e0a913960e681173	B	151128604	BHS KNIFE SET WW2800	2016-03-14	0	116699.17	11	1.0
69a6e69fe82901f1e0a913960e681173	B	109704902	SET OF SEALS	2016-03-14	0	7581.4	11	1.0
69a6e69fe82901f1e0a913960e681173	B	109705003	STRAINER	2016-03-14	0	803.81	11	1.0
69a6e69fe82901f1e0a913960e681173	B	116904600	COLOUR FOR BOARD MARKING QUAL.NR.7100-93	2016-03-14	0	15152.09	11	25.0
69a6e69fe82901f1e0a913960e681173	B	254477000	FELT TAPE 35X8X170	2016-03-14	0	4301.3	11	2.0
69a6e69fe82901f1e0a913960e681173	B	105207600	TOOTHED BELT AT 50X10X2240	2016-03-14	0	5105.11	11	1.0
69a6e69fe82901f1e0a913960e681173	B	123052310	NO-CRUSH-ROLLER 165X65X50	2016-03-14	0	14250.72	11	32.0
69a6e69fe82901f1e0a913960e681173	B	124725639	FILTER ELEMENT	2016-03-14	0	50724.62	11	1.0
69a6e69fe82901f1e0a913960e681173	B	125230600	PNEUMATIC CYLINDER 32X100-G1/8 DW	2016-03-14	0	4040.5	11	2.0
69a6e69fe82901f1e0a913960e681173	B	128377700	SPRING 60X3X18	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	140639700	TOOTHED WHEEL RD144/25	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	144934001	EXPANDED RUBBER DISK D 335 MM	2016-03-14	0	70254.13	11	42.0
69a6e69fe82901f1e0a913960e681173	B	148962901	BELT 110X 2780X 5	2016-03-14	0	13620.59	11	1.0
69a6e69fe82901f1e0a913960e681173	B	149786200	TOOTHED BELT 5200X50  KL4200	2016-03-14	0	4301.3	11	1.0
69a6e69fe82901f1e0a913960e681173	B	177504	ROPE D 4MM	2016-03-14	0	439.42	11	7.0
69a6e69fe82901f1e0a913960e681173	B	179080600	TOOTHED BELT 4550X50  KL3600	2016-03-14	0	3606.03	11	1.0
69a6e69fe82901f1e0a913960e681173	B	180280	CONNECTING WIRE FOR BELT T 1,5 /12 METER	2016-03-14	0	5734.97	11	2.0
69a6e69fe82901f1e0a913960e681173	B	182384600	TOOTHED BELT 50 AT10/2000	2016-03-14	0	7863.91	11	2.0
69a6e69fe82901f1e0a913960e681173	B	182602000	NAP FOIL 50 MM BR/25 M	2016-03-14	0	10590.0	11	25.0
69a6e69fe82901f1e0a913960e681173	B	240318601	LUBRICATING BRUSH 40X30X20 G1/4I	2016-03-14	0	1381.73	11	4.0
69a6e69fe82901f1e0a913960e681173	B	240692500	TOOTHED BELT AT 50X10X1480	2016-03-14	0	3953.66	11	2.0
69a6e69fe82901f1e0a913960e681173	B	601135	GLUE 1PC=1L	2016-03-14	0	955.78	11	1.0
69a6e69fe82901f1e0a913960e681173	B	103101800	ELECTRONIC COMPONENT I10-53 Q4,5-48 VDC	2016-03-14	0	1998.68	11	2.0
69a6e69fe82901f1e0a913960e681173	B	103379420	PROXIMITY SWITCH 10-30V,DC200MA	2016-03-14	0	4670.64	11	1.0
69a6e69fe82901f1e0a913960e681173	B	104944916	LIFTING CYLINDER 24VDC/ 60MM HUB	2016-03-14	0	25090.8	11	1.0
69a6e69fe82901f1e0a913960e681173	B	106363800	LIGHT BARRIER 10-30 VDC	2016-03-14	0	2128.94	11	1.0
69a6e69fe82901f1e0a913960e681173	B	106363900	LIGHT BARRIER SENDER	2016-03-14	0	2128.94	11	1.0
69a6e69fe82901f1e0a913960e681173	B	107969300	EMERGENCY STOP MODULE 24VDC/220VAC	2016-03-14	0	6212.86	11	1.0
69a6e69fe82901f1e0a913960e681173	B	109411002	PULSE DISTRIBUTOR IV30	2016-03-14	0	17856.75	11	1.0
69a6e69fe82901f1e0a913960e681173	B	110463301	PROXIMITY SWITCH M18 5MM 10-65VDC 200MA	2016-03-14	0	4909.45	11	1.0
69a6e69fe82901f1e0a913960e681173	B	112314200	LIGHT BARRIER 5-500MM	2016-03-14	0	7190.63	11	1.0
69a6e69fe82901f1e0a913960e681173	B	112315600	NEGATIVE FEEDER UNIT 45A	2016-03-14	0	57545.63	11	1.0
69a6e69fe82901f1e0a913960e681173	B	112614200	CONVERTER 24 VDC	2016-03-14	0	29696.03	11	1.0
69a6e69fe82901f1e0a913960e681173	B	118190803	RESISTOR 3X20 OHM/1,2KW	2016-03-14	0	19029.91	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119517715	SERVO CONTROLLER 10A/380V-480V/6,9KW	2016-03-14	0	37820.73	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119517717	SERVO CONTROLLER 1,5A/380V-480V/1,1KW	2016-03-14	0	32172.6	11	1.0
69a6e69fe82901f1e0a913960e681173	B	119814002	LIMIT SWITCH SCHARNIER 3Ö	2016-03-14	0	7690.23	11	2.0
69a6e69fe82901f1e0a913960e681173	B	119962001	DYNAMOMETRIC TRANSDUCER D46X28/50KN	2016-03-14	0	32693.91	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127465400	LIMIT SWITCH 2Ö/1S	2016-03-14	0	1976.97	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811010	METERING UNIT S7/ET200S/1COUNT 5V/500KH	2016-03-14	0	5409.05	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811022	MODULE IM151-3	2016-03-14	0	7516.28	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811031	MODULE S7/ET200S/24VDC/POWER	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811032	MODULE 2*6 KLEMMEN	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811040	SUB-RACK S7/ET200S/DE-DA-AO-AI	2016-03-14	0	442.99	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811041	ANALOG INPUT/OUTPUT 2AI	2016-03-14	0	3432.35	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811042	ANALOG INPUT/OUTPUT S7/ET200S/2*AA/+-10V	2016-03-14	0	3432.35	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811043	ANALOG INPUT/OUTPUT S7/ET200S/2*AI/4DMU	2016-03-14	0	3454.06	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811050	MODULE S7/ET200S/4DI DC24V	2016-03-14	0	1346.83	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811051	MODULE	2016-03-14	0	1009.92	11	1.0
69a6e69fe82901f1e0a913960e681173	B	127811052	DIGITAL IN/OUTPUT	2016-03-14	0	4431.55	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811060	MODULE S7/ET200S/4DO DC24V/0,5A	2016-03-14	0	1824.73	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811061	MODULE 4DO	2016-03-14	0	4083.92	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811062	DIGITAL IN/OUTPUT	2016-03-14	0	2693.67	11	2.0
69a6e69fe82901f1e0a913960e681173	B	127811070	SUB-RACK S7/ET200S/24VDC/POWER	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	129605200	DIGITAL IN/OUTPUT DO16	2016-03-14	0	6756.16	11	1.0
69a6e69fe82901f1e0a913960e681173	B	130343910	PROXIMITY SWITCH 10-30VDC;PNP;M8	2016-03-14	0	668.88	11	2.0
69a6e69fe82901f1e0a913960e681173	B	155470300	EMERGENCY STOP MODULE 2I/2Q	2016-03-14	0	5691.55	11	1.0
69a6e69fe82901f1e0a913960e681173	B	155470310	EMERGENCY STOP MODULE 8I/24 VDC	2016-03-14	0	4409.84	11	1.0
69a6e69fe82901f1e0a913960e681173	B	155470311	EMERGENCY STOP MODULE 24 VDC 5I/1I	2016-03-14	0	4409.84	11	1.0
69a6e69fe82901f1e0a913960e681173	B	155470320	EMERGENCY STOP MODULE 24VDC 4Q	2016-03-14	0	2541.7	11	1.0
69a6e69fe82901f1e0a913960e681173	B	155470321	EMERGENCY STOP MODULE 24 VDC 3Q	2016-03-14	0	5691.55	11	1.0
69a6e69fe82901f1e0a913960e681173	B	155470330	EMERGENCY STOP MODULE B45H84T121MM	2016-03-14	0	14250.72	11	1.0
69a6e69fe82901f1e0a913960e681173	B	161334200	MODULE 1/20/500V 24VDC	2016-03-14	0	4388.14	11	1.0
69a6e69fe82901f1e0a913960e681173	B	162372800	EMERGENCY STOP MODULE 24VDC 5S/1Ö	2016-03-14	0	1716.18	11	1.0
69a6e69fe82901f1e0a913960e681173	B	178188400	LIGHT BARRIER 24 VDC	2016-03-14	0	2954.46	11	1.0
69a6e69fe82901f1e0a913960e681173	B	178188401	LIGHT BARRIER 24 VDC	2016-03-14	0	2954.46	11	1.0
69a6e69fe82901f1e0a913960e681173	B	185416200	METERING UNIT S7/300/1CANAL/20KHZ	2016-03-14	0	11817.57	11	1.0
69a6e69fe82901f1e0a913960e681173	B	188574220	PLUG 8POL	2016-03-14	0	690.59	11	2.0
69a6e69fe82901f1e0a913960e681173	B	189331801	GEAR WITH LIMIT SWITCHES 24 VDC	2016-03-14	0	13012.44	11	1.0
